BioNavigator Version	6.3.67.0	PamGrid Version	
spotRow,spotCol,ID,Barcode,Row,Signal_Saturation
2,8,ERBB2_1241_1253,641129101,4,0.0
2,8,ERBB2_1241_1253,641129101,4,0.0
2,8,ERBB2_1241_1253,641129101,4,0.0
2,9,TEC_512_524,641129101,1,0.0
2,9,TEC_512_524,641129101,1,0.0
2,9,TEC_512_524,641129101,1,0.0
2,9,TEC_512_524,641129101,1,0.0
2,9,TEC_512_524,641129101,1,0.0
2,9,TEC_512_524,641129101,2,0.0
2,9,TEC_512_524,641129101,2,0.0
2,9,TEC_512_524,641129101,2,0.0
2,9,TEC_512_524,641129101,2,0.0
2,9,TEC_512_524,641129101,2,0.0
2,9,TEC_512_524,641129101,3,0.0
2,9,TEC_512_524,641129101,3,0.0
2,9,TEC_512_524,641129101,3,0.0
2,9,TEC_512_524,641129101,3,0.0
2,9,TEC_512_524,641129101,3,0.0
2,9,TEC_512_524,641129101,4,0.0
2,9,TEC_512_524,641129101,4,0.0
2,9,TEC_512_524,641129101,4,0.0
2,9,TEC_512_524,641129101,4,0.0
2,9,TEC_512_524,641129101,4,0.0
2,10,JAK2_563_577,641129101,1,0.0
2,10,JAK2_563_577,641129101,1,0.0
2,10,JAK2_563_577,641129101,1,0.0
2,10,JAK2_563_577,641129101,1,0.0
2,10,JAK2_563_577,641129101,1,0.0
2,10,JAK2_563_577,641129101,2,0.0
2,10,JAK2_563_577,641129101,2,0.0
2,10,JAK2_563_577,641129101,2,0.0
2,10,JAK2_563_577,641129101,2,0.0
2,10,JAK2_563_577,641129101,2,0.0
2,10,JAK2_563_577,641129101,3,0.0
2,10,JAK2_563_577,641129101,3,0.0
2,10,JAK2_563_577,641129101,3,0.0
2,10,JAK2_563_577,641129101,3,0.0
2,10,JAK2_563_577,641129101,3,0.0
2,10,JAK2_563_577,641129101,4,0.0
2,10,JAK2_563_577,641129101,4,0.0
2,10,JAK2_563_577,641129101,4,0.0
2,10,JAK2_563_577,641129101,4,0.0
2,10,JAK2_563_577,641129101,4,0.0
2,11,RAF1_332_344,641129101,1,0.0
2,11,RAF1_332_344,641129101,1,0.0
2,11,RAF1_332_344,641129101,1,0.0
2,11,RAF1_332_344,641129101,1,0.0
2,11,RAF1_332_344,641129101,1,0.0
2,11,RAF1_332_344,641129101,2,0.0
2,11,RAF1_332_344,641129101,2,0.0
2,11,RAF1_332_344,641129101,2,0.0
2,11,RAF1_332_344,641129101,2,0.0
2,11,RAF1_332_344,641129101,2,0.0
2,11,RAF1_332_344,641129101,3,0.0
2,11,RAF1_332_344,641129101,3,0.0
2,11,RAF1_332_344,641129101,3,0.0
2,11,RAF1_332_344,641129101,3,0.0
2,11,RAF1_332_344,641129101,3,0.0
2,11,RAF1_332_344,641129101,4,0.0
2,11,RAF1_332_344,641129101,4,0.0
2,11,RAF1_332_344,641129101,4,0.0
2,11,RAF1_332_344,641129101,4,0.0
2,11,RAF1_332_344,641129101,4,0.0
2,12,PGFRB_1002_1014,641129101,1,0.0
2,12,PGFRB_1002_1014,641129101,1,0.0
2,12,PGFRB_1002_1014,641129101,1,0.0
2,12,PGFRB_1002_1014,641129101,1,0.0
2,12,PGFRB_1002_1014,641129101,1,0.0
2,12,PGFRB_1002_1014,641129101,2,0.0
2,12,PGFRB_1002_1014,641129101,2,0.0
2,12,PGFRB_1002_1014,641129101,2,0.0
2,12,PGFRB_1002_1014,641129101,2,0.0
2,12,PGFRB_1002_1014,641129101,2,0.0
2,12,PGFRB_1002_1014,641129101,3,0.0
2,12,PGFRB_1002_1014,641129101,3,0.0
2,12,PGFRB_1002_1014,641129101,3,0.0
2,12,PGFRB_1002_1014,641129101,3,0.0
2,12,PGFRB_1002_1014,641129101,3,0.0
2,12,PGFRB_1002_1014,641129101,4,0.0
2,12,PGFRB_1002_1014,641129101,4,0.0
2,12,PGFRB_1002_1014,641129101,4,0.0
2,12,PGFRB_1002_1014,641129101,4,0.0
2,12,PGFRB_1002_1014,641129101,4,0.0
2,13,MET_1228_1240,641129101,1,0.0
2,13,MET_1228_1240,641129101,1,0.0
2,13,MET_1228_1240,641129101,1,0.0
2,13,MET_1228_1240,641129101,1,0.0
2,13,MET_1228_1240,641129101,1,0.0
2,13,MET_1228_1240,641129101,2,0.0
2,13,MET_1228_1240,641129101,2,0.0
2,13,MET_1228_1240,641129101,2,0.0
2,13,MET_1228_1240,641129101,2,0.0
2,13,MET_1228_1240,641129101,2,0.0
2,13,MET_1228_1240,641129101,3,0.0
2,13,MET_1228_1240,641129101,3,0.0
2,13,MET_1228_1240,641129101,3,0.0
2,13,MET_1228_1240,641129101,3,0.0
2,13,MET_1228_1240,641129101,3,0.0
2,13,MET_1228_1240,641129101,4,0.0
2,13,MET_1228_1240,641129101,4,0.0
2,13,MET_1228_1240,641129101,4,0.0
2,13,MET_1228_1240,641129101,4,0.0
2,13,MET_1228_1240,641129101,4,0.0
2,14,FER_707_719,641129101,1,0.0
2,14,FER_707_719,641129101,1,0.0
2,14,FER_707_719,641129101,1,0.0
2,14,FER_707_719,641129101,1,0.0
2,14,FER_707_719,641129101,1,0.0
2,14,FER_707_719,641129101,2,0.0
2,14,FER_707_719,641129101,2,0.0
2,14,FER_707_719,641129101,2,0.0
2,14,FER_707_719,641129101,2,0.0
2,14,FER_707_719,641129101,2,8.10810774564743e-002
2,14,FER_707_719,641129101,3,0.0
2,14,FER_707_719,641129101,3,0.0
2,14,FER_707_719,641129101,3,0.0
2,14,FER_707_719,641129101,3,0.0
2,14,FER_707_719,641129101,3,0.0
2,14,FER_707_719,641129101,4,0.0
2,14,FER_707_719,641129101,4,0.0
2,14,FER_707_719,641129101,4,0.0
2,14,FER_707_719,641129101,4,0.0
2,14,FER_707_719,641129101,4,0.0
3,1,PTN6_531_541,641129101,1,0.0
3,1,PTN6_531_541,641129101,1,0.0
3,1,PTN6_531_541,641129101,1,0.0
3,1,PTN6_531_541,641129101,1,0.0
3,1,PTN6_531_541,641129101,1,0.0
3,1,PTN6_531_541,641129101,2,0.0
3,1,PTN6_531_541,641129101,2,0.0
3,1,PTN6_531_541,641129101,2,0.0
3,1,PTN6_531_541,641129101,2,1.0
3,1,PTN6_531_541,641129101,2,1.0
3,1,PTN6_531_541,641129101,3,0.0
3,1,PTN6_531_541,641129101,3,0.0
3,1,PTN6_531_541,641129101,3,0.0
3,1,PTN6_531_541,641129101,3,0.0
3,1,PTN6_531_541,641129101,3,0.0
3,1,PTN6_531_541,641129101,4,0.0
3,1,PTN6_531_541,641129101,4,0.0
3,1,PTN6_531_541,641129101,4,0.0
3,1,PTN6_531_541,641129101,4,0.0
3,1,PTN6_531_541,641129101,4,1.0
3,2,HAVR2_257_267_G257K,641129101,1,0.0
3,2,HAVR2_257_267_G257K,641129101,1,0.0
3,2,HAVR2_257_267_G257K,641129101,1,0.0
3,2,HAVR2_257_267_G257K,641129101,1,0.0
3,2,HAVR2_257_267_G257K,641129101,1,0.0
3,2,HAVR2_257_267_G257K,641129101,2,0.0
3,2,HAVR2_257_267_G257K,641129101,2,0.0
3,2,HAVR2_257_267_G257K,641129101,2,0.0
3,2,HAVR2_257_267_G257K,641129101,2,1.0
3,2,HAVR2_257_267_G257K,641129101,2,1.0
3,2,HAVR2_257_267_G257K,641129101,3,0.0
3,2,HAVR2_257_267_G257K,641129101,3,0.0
3,2,HAVR2_257_267_G257K,641129101,3,0.0
3,2,HAVR2_257_267_G257K,641129101,3,0.0
3,2,HAVR2_257_267_G257K,641129101,3,0.0
3,2,HAVR2_257_267_G257K,641129101,4,0.0
3,2,HAVR2_257_267_G257K,641129101,4,0.0
3,2,HAVR2_257_267_G257K,641129101,4,0.0
3,2,HAVR2_257_267_G257K,641129101,4,0.0
3,2,HAVR2_257_267_G257K,641129101,4,1.0
3,3,CD3Z_117_129,641129101,1,0.0
3,3,CD3Z_117_129,641129101,1,0.0
3,3,CD3Z_117_129,641129101,1,0.0
3,3,CD3Z_117_129,641129101,1,0.0
3,3,CD3Z_117_129,641129101,1,0.0
3,3,CD3Z_117_129,641129101,2,0.0
3,3,CD3Z_117_129,641129101,2,0.0
3,3,CD3Z_117_129,641129101,2,0.0
3,3,CD3Z_117_129,641129101,2,0.0
3,3,CD3Z_117_129,641129101,2,0.0
3,3,CD3Z_117_129,641129101,3,0.0
3,3,CD3Z_117_129,641129101,3,0.0
3,3,CD3Z_117_129,641129101,3,0.0
3,3,CD3Z_117_129,641129101,3,0.0
3,3,CD3Z_117_129,641129101,3,0.0
3,3,CD3Z_117_129,641129101,4,0.0
3,3,CD3Z_117_129,641129101,4,0.0
3,3,CD3Z_117_129,641129101,4,0.0
3,3,CD3Z_117_129,641129101,4,0.0
3,3,CD3Z_117_129,641129101,4,0.0
3,4,KSYK_518_530,641129101,1,0.0
3,4,KSYK_518_530,641129101,1,0.0
3,4,KSYK_518_530,641129101,1,0.0
3,4,KSYK_518_530,641129101,1,0.0
3,4,KSYK_518_530,641129101,1,0.0
3,4,KSYK_518_530,641129101,2,0.0
3,4,KSYK_518_530,641129101,2,0.0
3,4,KSYK_518_530,641129101,2,0.0
3,4,KSYK_518_530,641129101,2,0.0
3,4,KSYK_518_530,641129101,2,0.0
3,4,KSYK_518_530,641129101,3,0.0
3,4,KSYK_518_530,641129101,3,0.0
3,4,KSYK_518_530,641129101,3,0.0
3,4,KSYK_518_530,641129101,3,0.0
3,4,KSYK_518_530,641129101,3,0.0
3,4,KSYK_518_530,641129101,4,0.0
3,4,KSYK_518_530,641129101,4,0.0
3,4,KSYK_518_530,641129101,4,0.0
3,4,KSYK_518_530,641129101,4,0.0
3,4,KSYK_518_530,641129101,4,0.0
3,5,MK12_178_190,641129101,1,0.0
3,5,MK12_178_190,641129101,1,0.0
3,5,MK12_178_190,641129101,1,0.0
3,5,MK12_178_190,641129101,1,0.0
3,5,MK12_178_190,641129101,1,0.0
3,5,MK12_178_190,641129101,2,0.0
3,5,MK12_178_190,641129101,2,0.0
3,5,MK12_178_190,641129101,2,0.0
3,5,MK12_178_190,641129101,2,0.0
3,5,MK12_178_190,641129101,2,0.0
3,5,MK12_178_190,641129101,3,0.0
3,5,MK12_178_190,641129101,3,0.0
3,5,MK12_178_190,641129101,3,0.0
3,5,MK12_178_190,641129101,3,0.0
3,5,MK12_178_190,641129101,3,0.0
3,5,MK12_178_190,641129101,4,0.0
3,5,MK12_178_190,641129101,4,0.0
3,5,MK12_178_190,641129101,4,0.0
3,5,MK12_178_190,641129101,4,0.0
3,5,MK12_178_190,641129101,4,0.0
3,6,ODBA_340_352_D340K,641129101,1,0.0
3,6,ODBA_340_352_D340K,641129101,1,0.0
3,6,ODBA_340_352_D340K,641129101,1,0.0
3,6,ODBA_340_352_D340K,641129101,1,0.0
3,6,ODBA_340_352_D340K,641129101,1,0.0
3,6,ODBA_340_352_D340K,641129101,2,0.0
3,6,ODBA_340_352_D340K,641129101,2,0.0
3,6,ODBA_340_352_D340K,641129101,2,0.0
3,6,ODBA_340_352_D340K,641129101,2,0.0
3,6,ODBA_340_352_D340K,641129101,2,0.0
3,6,ODBA_340_352_D340K,641129101,3,0.0
3,6,ODBA_340_352_D340K,641129101,3,0.0
3,6,ODBA_340_352_D340K,641129101,3,0.0
3,6,ODBA_340_352_D340K,641129101,3,0.0
3,6,ODBA_340_352_D340K,641129101,3,0.0
3,6,ODBA_340_352_D340K,641129101,4,0.0
3,6,ODBA_340_352_D340K,641129101,4,0.0
3,6,ODBA_340_352_D340K,641129101,4,0.0
3,6,ODBA_340_352_D340K,641129101,4,0.0
3,6,ODBA_340_352_D340K,641129101,4,0.0
3,7,GAB1_622_632,641129101,1,0.0
3,7,GAB1_622_632,641129101,1,0.0
3,7,GAB1_622_632,641129101,1,0.0
3,7,GAB1_622_632,641129101,1,0.0
3,7,GAB1_622_632,641129101,1,0.0
3,7,GAB1_622_632,641129101,2,0.0
3,7,GAB1_622_632,641129101,2,0.0
3,7,GAB1_622_632,641129101,2,0.0
3,7,GAB1_622_632,641129101,2,0.0
3,7,GAB1_622_632,641129101,2,0.0
3,7,GAB1_622_632,641129101,3,0.0
3,7,GAB1_622_632,641129101,3,0.0
3,7,GAB1_622_632,641129101,3,0.0
3,7,GAB1_622_632,641129101,3,0.0
3,7,GAB1_622_632,641129101,3,0.0
3,7,GAB1_622_632,641129101,4,0.0
3,7,GAB1_622_632,641129101,4,0.0
3,7,GAB1_622_632,641129101,4,0.0
3,7,GAB1_622_632,641129101,4,0.0
3,7,GAB1_622_632,641129101,4,0.0
3,8,MUSK_548_560,641129101,1,0.0
3,8,MUSK_548_560,641129101,1,0.0
3,8,MUSK_548_560,641129101,1,0.0
3,8,MUSK_548_560,641129101,1,0.0
3,8,MUSK_548_560,641129101,1,0.0
3,8,MUSK_548_560,641129101,2,0.0
3,8,MUSK_548_560,641129101,2,0.0
3,8,MUSK_548_560,641129101,2,0.0
3,8,MUSK_548_560,641129101,2,0.0
3,8,MUSK_548_560,641129101,2,0.0
3,8,MUSK_548_560,641129101,3,0.0
3,8,MUSK_548_560,641129101,3,0.0
3,8,MUSK_548_560,641129101,3,0.0
3,8,MUSK_548_560,641129101,3,0.0
3,8,MUSK_548_560,641129101,3,0.0
3,8,MUSK_548_560,641129101,4,0.0
3,8,MUSK_548_560,641129101,4,0.0
3,8,MUSK_548_560,641129101,4,0.0
3,8,MUSK_548_560,641129101,4,0.0
3,8,MUSK_548_560,641129101,4,0.0
3,9,MK14_173_185,641129101,1,0.0
3,9,MK14_173_185,641129101,1,0.0
3,9,MK14_173_185,641129101,1,0.0
3,9,MK14_173_185,641129101,1,0.0
3,9,MK14_173_185,641129101,1,0.0
3,9,MK14_173_185,641129101,2,0.0
3,9,MK14_173_185,641129101,2,0.0
3,9,MK14_173_185,641129101,2,0.0
3,9,MK14_173_185,641129101,2,0.0
3,9,MK14_173_185,641129101,2,0.0
3,9,MK14_173_185,641129101,3,0.0
3,9,MK14_173_185,641129101,3,0.0
3,9,MK14_173_185,641129101,3,0.0
3,9,MK14_173_185,641129101,3,0.0
3,9,MK14_173_185,641129101,3,0.0
3,9,MK14_173_185,641129101,4,0.0
3,9,MK14_173_185,641129101,4,0.0
3,9,MK14_173_185,641129101,4,0.0
3,9,MK14_173_185,641129101,4,0.0
3,9,MK14_173_185,641129101,4,0.0
3,10,VGFR1_1235_1247,641129101,1,0.0
3,10,VGFR1_1235_1247,641129101,1,0.0
3,10,VGFR1_1235_1247,641129101,1,0.0
3,10,VGFR1_1235_1247,641129101,1,0.0
3,10,VGFR1_1235_1247,641129101,1,0.0
3,10,VGFR1_1235_1247,641129101,2,0.0
3,10,VGFR1_1235_1247,641129101,2,0.0
3,10,VGFR1_1235_1247,641129101,2,0.0
3,10,VGFR1_1235_1247,641129101,2,0.0
3,10,VGFR1_1235_1247,641129101,2,0.0
3,10,VGFR1_1235_1247,641129101,3,0.0
3,10,VGFR1_1235_1247,641129101,3,0.0
3,10,VGFR1_1235_1247,641129101,3,0.0
3,10,VGFR1_1235_1247,641129101,3,0.0
3,10,VGFR1_1235_1247,641129101,3,0.0
3,10,VGFR1_1235_1247,641129101,4,0.0
3,10,VGFR1_1235_1247,641129101,4,0.0
3,10,VGFR1_1235_1247,641129101,4,0.0
3,10,VGFR1_1235_1247,641129101,4,0.0
3,10,VGFR1_1235_1247,641129101,4,0.0
3,11,MK10_216_228,641129101,1,0.0
3,11,MK10_216_228,641129101,1,0.0
3,11,MK10_216_228,641129101,1,0.0
3,11,MK10_216_228,641129101,1,0.0
3,11,MK10_216_228,641129101,1,0.0
3,11,MK10_216_228,641129101,2,0.0
3,11,MK10_216_228,641129101,2,0.0
3,11,MK10_216_228,641129101,2,0.0
3,11,MK10_216_228,641129101,2,0.0
3,11,MK10_216_228,641129101,2,0.0
3,11,MK10_216_228,641129101,3,0.0
3,11,MK10_216_228,641129101,3,0.0
3,11,MK10_216_228,641129101,3,0.0
3,11,MK10_216_228,641129101,3,0.0
3,11,MK10_216_228,641129101,3,0.0
3,11,MK10_216_228,641129101,4,0.0
3,11,MK10_216_228,641129101,4,0.0
3,11,MK10_216_228,641129101,4,0.0
3,11,MK10_216_228,641129101,4,0.0
3,11,MK10_216_228,641129101,4,0.0
3,12,RB_804_816,641129101,1,0.0
3,12,RB_804_816,641129101,1,0.0
3,12,RB_804_816,641129101,1,0.0
3,12,RB_804_816,641129101,1,0.0
3,12,RB_804_816,641129101,1,0.0
3,12,RB_804_816,641129101,2,0.0
3,12,RB_804_816,641129101,2,0.0
3,12,RB_804_816,641129101,2,0.0
3,12,RB_804_816,641129101,2,0.0
3,12,RB_804_816,641129101,2,0.0
3,12,RB_804_816,641129101,3,0.0
3,12,RB_804_816,641129101,3,0.0
3,12,RB_804_816,641129101,3,0.0
3,12,RB_804_816,641129101,3,0.0
3,12,RB_804_816,641129101,3,0.0
3,12,RB_804_816,641129101,4,0.0
3,12,RB_804_816,641129101,4,0.0
3,12,RB_804_816,641129101,4,0.0
3,12,RB_804_816,641129101,4,0.0
3,12,RB_804_816,641129101,4,0.0
3,13,ERBB2_870_882,641129101,1,0.0
3,13,ERBB2_870_882,641129101,1,0.0
3,13,ERBB2_870_882,641129101,1,0.0
3,13,ERBB2_870_882,641129101,1,0.0
3,13,ERBB2_870_882,641129101,1,0.0
3,13,ERBB2_870_882,641129101,2,0.0
3,13,ERBB2_870_882,641129101,2,0.0
3,13,ERBB2_870_882,641129101,2,0.0
3,13,ERBB2_870_882,641129101,2,0.0
3,13,ERBB2_870_882,641129101,2,0.0
3,13,ERBB2_870_882,641129101,3,0.0
3,13,ERBB2_870_882,641129101,3,0.0
3,13,ERBB2_870_882,641129101,3,0.0
3,13,ERBB2_870_882,641129101,3,0.0
3,13,ERBB2_870_882,641129101,3,0.0
3,13,ERBB2_870_882,641129101,4,0.0
3,13,ERBB2_870_882,641129101,4,0.0
3,13,ERBB2_870_882,641129101,4,0.0
3,13,ERBB2_870_882,641129101,4,0.0
3,13,ERBB2_870_882,641129101,4,0.0
3,14,IRS2_626_638,641129101,1,0.0
3,14,IRS2_626_638,641129101,1,0.0
3,14,IRS2_626_638,641129101,1,0.0
3,14,IRS2_626_638,641129101,1,0.0
3,14,IRS2_626_638,641129101,1,0.0
3,14,IRS2_626_638,641129101,2,0.0
3,14,IRS2_626_638,641129101,2,0.0
3,14,IRS2_626_638,641129101,2,0.0
3,14,IRS2_626_638,641129101,2,0.0
3,14,IRS2_626_638,641129101,2,1.0
3,14,IRS2_626_638,641129101,3,0.0
3,14,IRS2_626_638,641129101,3,0.0
3,14,IRS2_626_638,641129101,3,0.0
3,14,IRS2_626_638,641129101,3,0.0
3,14,IRS2_626_638,641129101,3,0.0
3,14,IRS2_626_638,641129101,4,0.0
3,14,IRS2_626_638,641129101,4,0.0
3,14,IRS2_626_638,641129101,4,0.0
3,14,IRS2_626_638,641129101,4,0.0
3,14,IRS2_626_638,641129101,4,0.0
4,1,ENOG_37_49,641129101,1,0.0
4,1,ENOG_37_49,641129101,1,0.0
4,1,ENOG_37_49,641129101,1,0.0
4,1,ENOG_37_49,641129101,1,0.0
4,1,ENOG_37_49,641129101,1,0.0
4,1,ENOG_37_49,641129101,2,0.0
4,1,ENOG_37_49,641129101,2,0.0
4,1,ENOG_37_49,641129101,2,0.910000026226044
4,1,ENOG_37_49,641129101,2,1.0
4,1,ENOG_37_49,641129101,2,1.0
4,1,ENOG_37_49,641129101,3,0.0
4,1,ENOG_37_49,641129101,3,0.0
4,1,ENOG_37_49,641129101,3,0.0
4,1,ENOG_37_49,641129101,3,0.0
4,1,ENOG_37_49,641129101,3,0.0
4,1,ENOG_37_49,641129101,4,0.0
4,1,ENOG_37_49,641129101,4,0.0
4,1,ENOG_37_49,641129101,4,0.0
4,1,ENOG_37_49,641129101,4,0.0
4,1,ENOG_37_49,641129101,4,1.0
4,2,PDPK1_369_381,641129101,1,0.0
4,2,PDPK1_369_381,641129101,1,0.0
4,2,PDPK1_369_381,641129101,1,0.0
4,2,PDPK1_369_381,641129101,1,0.0
4,2,PDPK1_369_381,641129101,1,0.0
4,2,PDPK1_369_381,641129101,2,0.0
4,2,PDPK1_369_381,641129101,2,0.0
4,2,PDPK1_369_381,641129101,2,0.0
4,2,PDPK1_369_381,641129101,2,0.0
4,2,PDPK1_369_381,641129101,2,0.0
4,2,PDPK1_369_381,641129101,3,0.0
4,2,PDPK1_369_381,641129101,3,0.0
4,2,PDPK1_369_381,641129101,3,0.0
4,2,PDPK1_369_381,641129101,3,0.0
4,2,PDPK1_369_381,641129101,3,0.0
4,2,PDPK1_369_381,641129101,4,0.0
4,2,PDPK1_369_381,641129101,4,0.0
4,2,PDPK1_369_381,641129101,4,0.0
4,2,PDPK1_369_381,641129101,4,0.0
4,2,PDPK1_369_381,641129101,4,0.0
4,3,FGFR2_762_774,641129101,1,0.0
4,3,FGFR2_762_774,641129101,1,0.0
4,3,FGFR2_762_774,641129101,1,0.0
4,3,FGFR2_762_774,641129101,1,0.0
4,3,FGFR2_762_774,641129101,1,0.0
4,3,FGFR2_762_774,641129101,2,0.0
4,3,FGFR2_762_774,641129101,2,0.0
4,3,FGFR2_762_774,641129101,2,0.0
4,3,FGFR2_762_774,641129101,2,0.0
4,3,FGFR2_762_774,641129101,2,0.0
4,3,FGFR2_762_774,641129101,3,0.0
4,3,FGFR2_762_774,641129101,3,0.0
4,3,FGFR2_762_774,641129101,3,0.0
4,3,FGFR2_762_774,641129101,3,0.0
4,3,FGFR2_762_774,641129101,3,0.0
4,3,FGFR2_762_774,641129101,4,0.0
4,3,FGFR2_762_774,641129101,4,0.0
4,3,FGFR2_762_774,641129101,4,0.0
4,3,FGFR2_762_774,641129101,4,0.0
4,3,FGFR2_762_774,641129101,4,0.0
4,4,ACHD_383_395,641129101,1,0.0
4,4,ACHD_383_395,641129101,1,0.0
4,4,ACHD_383_395,641129101,1,0.0
4,4,ACHD_383_395,641129101,1,0.0
4,4,ACHD_383_395,641129101,1,0.0
4,4,ACHD_383_395,641129101,2,0.0
4,4,ACHD_383_395,641129101,2,0.0
4,4,ACHD_383_395,641129101,2,0.0
4,4,ACHD_383_395,641129101,2,0.0
4,4,ACHD_383_395,641129101,2,0.0
4,4,ACHD_383_395,641129101,3,0.0
4,4,ACHD_383_395,641129101,3,0.0
4,4,ACHD_383_395,641129101,3,0.0
4,4,ACHD_383_395,641129101,3,0.0
4,4,ACHD_383_395,641129101,3,0.0
4,4,ACHD_383_395,641129101,4,0.0
4,4,ACHD_383_395,641129101,4,0.0
4,4,ACHD_383_395,641129101,4,0.0
4,4,ACHD_383_395,641129101,4,0.0
4,4,ACHD_383_395,641129101,4,0.0
4,5,AMPE_5_17,641129101,1,0.0
4,5,AMPE_5_17,641129101,1,0.0
4,5,AMPE_5_17,641129101,1,0.0
4,5,AMPE_5_17,641129101,1,0.0
4,5,AMPE_5_17,641129101,1,0.0
4,5,AMPE_5_17,641129101,2,0.0
4,5,AMPE_5_17,641129101,2,0.0
4,5,AMPE_5_17,641129101,2,0.0
4,5,AMPE_5_17,641129101,2,0.0
4,5,AMPE_5_17,641129101,2,0.0
4,5,AMPE_5_17,641129101,3,0.0
4,5,AMPE_5_17,641129101,3,0.0
4,5,AMPE_5_17,641129101,3,0.0
4,5,AMPE_5_17,641129101,3,0.0
4,5,AMPE_5_17,641129101,3,0.0
4,5,AMPE_5_17,641129101,4,0.0
4,5,AMPE_5_17,641129101,4,0.0
4,5,AMPE_5_17,641129101,4,0.0
4,5,AMPE_5_17,641129101,4,0.0
4,5,AMPE_5_17,641129101,4,0.0
4,6,B3AT_39_51,641129101,1,0.0
4,6,B3AT_39_51,641129101,1,0.0
4,6,B3AT_39_51,641129101,1,0.0
4,6,B3AT_39_51,641129101,1,0.0
4,6,B3AT_39_51,641129101,1,0.0
4,6,B3AT_39_51,641129101,2,0.0
4,6,B3AT_39_51,641129101,2,0.0
4,6,B3AT_39_51,641129101,2,0.0
4,6,B3AT_39_51,641129101,2,0.0
4,6,B3AT_39_51,641129101,2,0.0
4,6,B3AT_39_51,641129101,3,0.0
4,6,B3AT_39_51,641129101,3,0.0
4,6,B3AT_39_51,641129101,3,0.0
4,6,B3AT_39_51,641129101,3,0.0
4,6,B3AT_39_51,641129101,3,0.0
4,6,B3AT_39_51,641129101,4,0.0
4,6,B3AT_39_51,641129101,4,0.0
4,6,B3AT_39_51,641129101,4,0.0
4,6,B3AT_39_51,641129101,4,0.0
4,6,B3AT_39_51,641129101,4,0.0
4,7,C1R_199_211,641129101,1,0.0
4,7,C1R_199_211,641129101,1,0.0
4,7,C1R_199_211,641129101,1,0.0
4,7,C1R_199_211,641129101,1,0.0
4,7,C1R_199_211,641129101,1,0.0
4,7,C1R_199_211,641129101,2,0.0
4,7,C1R_199_211,641129101,2,0.0
4,7,C1R_199_211,641129101,2,0.0
4,7,C1R_199_211,641129101,2,0.0
4,7,C1R_199_211,641129101,2,0.0
4,7,C1R_199_211,641129101,3,0.0
4,7,C1R_199_211,641129101,3,0.0
4,7,C1R_199_211,641129101,3,0.0
4,7,C1R_199_211,641129101,3,0.0
4,7,C1R_199_211,641129101,3,0.0
4,7,C1R_199_211,641129101,4,0.0
4,7,C1R_199_211,641129101,4,0.0
4,7,C1R_199_211,641129101,4,0.0
4,7,C1R_199_211,641129101,4,0.0
4,7,C1R_199_211,641129101,4,0.0
4,8,CALM_93_105,641129101,1,0.0
4,8,CALM_93_105,641129101,1,0.0
4,8,CALM_93_105,641129101,1,0.0
4,8,CALM_93_105,641129101,1,0.0
4,8,CALM_93_105,641129101,1,0.0
4,8,CALM_93_105,641129101,2,0.0
4,8,CALM_93_105,641129101,2,0.0
4,8,CALM_93_105,641129101,2,0.0
4,8,CALM_93_105,641129101,2,0.0
4,8,CALM_93_105,641129101,2,0.0
4,8,CALM_93_105,641129101,3,0.0
4,8,CALM_93_105,641129101,3,0.0
4,8,CALM_93_105,641129101,3,0.0
4,8,CALM_93_105,641129101,3,0.0
4,8,CALM_93_105,641129101,3,0.0
4,8,CALM_93_105,641129101,4,0.0
4,8,CALM_93_105,641129101,4,0.0
4,8,CALM_93_105,641129101,4,0.0
4,8,CALM_93_105,641129101,4,0.0
4,8,CALM_93_105,641129101,4,0.0
4,9,CALM_95_107,641129101,1,0.0
4,9,CALM_95_107,641129101,1,0.0
4,9,CALM_95_107,641129101,1,0.0
4,9,CALM_95_107,641129101,1,0.0
4,9,CALM_95_107,641129101,1,0.0
4,9,CALM_95_107,641129101,2,0.0
4,9,CALM_95_107,641129101,2,0.0
4,9,CALM_95_107,641129101,2,0.0
4,9,CALM_95_107,641129101,2,0.0
4,9,CALM_95_107,641129101,2,0.0
4,9,CALM_95_107,641129101,3,0.0
4,9,CALM_95_107,641129101,3,0.0
4,9,CALM_95_107,641129101,3,0.0
4,9,CALM_95_107,641129101,3,0.0
4,9,CALM_95_107,641129101,3,0.0
4,9,CALM_95_107,641129101,4,0.0
4,9,CALM_95_107,641129101,4,0.0
4,9,CALM_95_107,641129101,4,0.0
4,9,CALM_95_107,641129101,4,0.0
4,9,CALM_95_107,641129101,4,0.0
4,10,CDK7_157_169,641129101,1,0.0
4,10,CDK7_157_169,641129101,1,0.0
4,10,CDK7_157_169,641129101,1,0.0
4,10,CDK7_157_169,641129101,1,0.0
4,10,CDK7_157_169,641129101,1,0.0
4,10,CDK7_157_169,641129101,2,0.0
4,10,CDK7_157_169,641129101,2,0.0
4,10,CDK7_157_169,641129101,2,0.0
4,10,CDK7_157_169,641129101,2,0.0
4,10,CDK7_157_169,641129101,2,0.0
4,10,CDK7_157_169,641129101,3,0.0
4,10,CDK7_157_169,641129101,3,0.0
4,10,CDK7_157_169,641129101,3,0.0
4,10,CDK7_157_169,641129101,3,0.0
4,10,CDK7_157_169,641129101,3,0.0
